Nome: BOA VISTA
Codigo Estacao: 82024
Latitude: 2.82944443
Longitude: -60.66194444
Altitude: 84.18
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-01-01
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
2020-09-01;0;34.6;29.1;24.4;72.3;59;1;
2020-09-02;0;35.5;29.3;24.8;68;58;1.3;
2020-09-03;18.2;33;27.4;23.4;78.5;69;.7;
2020-09-04;0;35.7;29.3;24.4;69.8;52;1.3;
2020-09-05;0;35;28.8;25.1;71;54;1.3;
2020-09-06;0;36.5;28.2;24.9;74.8;52;.7;
2020-09-07;0;37;27.8;24.6;79;54;1;
2020-09-08;10.4;31.6;26.5;24.2;88.8;81;1;
2020-09-09;5.4;35.6;29.5;24.4;67.8;53;.7;
2020-09-10;0;36;27.1;24;80.8;58;.7;
2020-09-11;13.1;36.1;29.3;24;70.8;54;1;
2020-09-12;0;37.2;30.1;25.2;66;52;.3;
2020-09-13;0;36.6;30.5;25.3;58;46;1.3;
2020-09-14;0;36.5;30.5;25.5;62.5;47;1.7;
2020-09-15;0;35.1;28;25.1;75.8;67;1;
2020-09-16;1.4;34.1;28.3;25.2;79.5;64;1;
2020-09-17;0;34.6;28.3;25.1;77;57;1.3;
2020-09-18;.2;35.6;29.7;24.3;65;53;1.3;
2020-09-19;0;36.6;30.4;25.1;61.5;44;1;
2020-09-20;0;37.1;31.1;25.1;59.5;46;1;
2020-09-21;0;36.6;30;25.5;64.5;47;1.3;
2020-09-22;0;36.7;30.1;25.9;62.5;45;1.3;
2020-09-23;0;36.6;29.6;25.9;68.8;47;.7;
2020-09-24;0;36.6;29.9;26.1;63;43;1;
2020-09-25;0;35.6;30.1;26.2;63;46;1.3;
2020-09-26;0;36.6;29.4;24.2;66;46;1;
2020-09-27;0;34.6;28.5;25.5;75.8;61;1.7;
2020-09-28;0;35.6;28.9;25.1;72;52;.3;
2020-09-29;0;36.1;29.7;24.6;65.8;46;1.7;
2020-09-30;0;36.1;29.7;25.4;58.8;45;2;
2020-10-01;0;36.6;29.6;24.5;63;42;1.3;
2020-10-02;0;36.1;29;25.1;70;50;.3;
2020-10-03;0;37.6;30.5;25.1;65.8;42;1;
2020-10-04;0;36.6;29.2;25.8;75.5;50;.7;
2020-10-05;12.4;35.1;28.4;25.6;80;75;2;
2020-10-06;14.5;35.5;27.8;23.4;80.8;59;.7;
2020-10-07;44.4;32.5;26.6;22.5;82.5;70;1.3;
2020-10-08;1;35.8;28.2;22.9;71;57;.7;
2020-10-09;0;34.6;27.8;24.8;84.5;76;1.7;
2020-10-10;2.6;35.7;28;24.3;74;48;1;
2020-10-11;0;36.1;29.9;24.1;65.3;56;1.7;
2020-10-12;0;36.8;29.3;24.5;67.3;51;.7;
2020-10-13;0;35.1;28.7;25.2;71.8;55;2;
2020-10-14;0;36.6;29.8;25.3;62.8;43;1.3;
2020-10-15;0;35.6;30;25.6;61.3;51;1;
2020-10-16;1.2;36.6;30.3;25;60.8;48;1.7;
2020-10-17;0;37.1;30.5;24.9;61.3;46;1.7;
2020-10-18;0;37.5;30.7;26;59;41;1.3;
2020-10-19;0;36.6;30.5;25.5;63.5;47;1.7;
2020-10-20;0;36.3;30.3;26.5;61.5;49;.7;
2020-10-21;0;37.3;30.3;25.5;61;47;1.7;
2020-10-22;0;38.5;30.4;26.4;62;43;1;
2020-10-23;0;38;29.3;25.5;62.3;41;1.7;
2020-10-24;0;37.4;30.6;25;61;42;.7;
2020-10-25;0;37.1;31;26.3;63.3;46;2.3;
2020-10-26;0;37;30.9;26.6;60.3;42;1;
2020-10-27;0;36.1;30.9;26.5;56.3;47;2.3;
2020-10-28;0;36.1;29.6;26.8;72;47;1.3;
2020-10-29;0;36.6;30.1;25.3;70.3;50;1;
2020-10-30;0;35.3;29.4;26.2;73.5;67;2;
2020-10-31;8.2;37.6;29.6;24.2;69.3;56;.7;
2020-11-01;0;35.5;28;25.4;81.3;73;1.3;
2020-11-02;.2;35.1;28.9;23.9;68;50;1;
2020-11-03;0;35.6;28.8;24.6;70.8;54;.3;
2020-11-04;0;38.1;30.3;25.9;66.5;49;1.7;
2020-11-05;39;35.1;28.6;24;73;53;.3;
2020-11-06;0;37.1;29.2;25.2;71.5;49;1.7;
2020-11-07;0;35;27.3;24.7;83.3;67;1;
2020-11-08;4;34.1;27.9;24.7;80;59;1.7;
2020-11-09;8.1;35;28.9;24.2;72.3;54;.7;
2020-11-10;0;36.1;29.9;24.8;60;45;1.3;
2020-11-11;0;35.5;28.7;25.4;76.8;59;1.3;
