Nome: MANAUS
Codigo Estacao: 82331
Latitude: -3.10333333
Longitude: -60.01638888
Altitude: 61.25
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-01-01
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
2020-07-11;.8;32.6;27.8;23.5;75;68;1;
2020-07-12;0;33.8;28.7;24.7;68.3;51;1.3;
2020-07-13;0;34.1;29.7;26.8;72.3;65;.7;
2020-07-14;9;33.5;28.7;25;71;59;.7;
2020-07-15;0;34.1;29.7;25.4;63.3;59;.7;
2020-07-16;0;33.3;29.7;25.8;65.3;57;.7;
2020-07-17;0;33.5;29.7;26.2;64.5;53;1.3;
2020-07-18;0;33.7;29.8;26.8;65.5;50;1;
2020-07-19;0;34.1;29.7;26.4;60.8;42;1;
2020-07-20;0;34.5;29.8;26.4;57;40;1.3;
2020-07-21;0;33.8;28.9;27.2;65;47;1.3;
2020-07-22;.2;34.2;29.2;25.9;66;47;.7;
2020-07-23;0;33.8;28.6;25.6;68.8;59;1;
2020-07-24;0;32.8;28.9;25.6;72.5;67;1;
2020-07-25;3.4;34;29.3;25.5;64.8;48;.7;
2020-07-26;0;34.4;29.8;26.7;60.8;44;1.3;
2020-07-27;0;34.7;30.3;25.4;55;41;.7;
2020-07-28;0;34.1;30.1;27.8;62.8;56;.7;
2020-07-29;0;34.7;29.7;25.6;52.3;37;1.3;
2020-07-30;0;35.2;29.4;23.2;50.3;35;.3;
2020-07-31;0;35.5;30.2;25.4;51.8;38;.7;
2020-08-01;0;36;31;27.6;51;38;.7;
2020-08-02;0;34.6;29.8;27.7;64.3;50;1;
2020-08-03;0;35;29.9;25.6;56.8;38;.3;
2020-08-04;0;35.4;30.4;26.6;56.8;41;1.3;
2020-08-05;1.3;34.7;28.2;26.1;73;49;1.3;
2020-08-06;0;34.4;29.5;25.8;61.3;43;1.7;
2020-08-07;0;34.5;30.1;26.4;57.8;43;.3;
2020-08-08;0;35.1;30.3;25.9;55.3;37;1.3;
2020-08-09;0;35.3;31;27.4;52.5;39;1;
2020-08-10;0;35.4;30.7;27.5;54;39;1.3;
2020-08-11;0;35.6;30.8;26.4;56.5;41;.3;
2020-08-12;0;31.8;28.1;25.1;73.3;63;1;
2020-08-13;1.5;34.8;29.8;25;68.8;53;.3;
2020-08-14;0;36.5;31;26.5;57;45;1;
2020-08-15;0;36.2;31.1;26;56.5;45;.3;
2020-08-16;0;36.7;32;27.9;50.3;41;1;
2020-08-17;0;36.5;30.3;27.4;62.5;48;.7;
2020-08-18;0;36.4;29.2;26.1;72.3;55;.7;
2020-08-19;.3;36.7;30.9;25.6;55.5;42;.7;
2020-08-20;0;36.5;31.6;27.8;56.8;45;1.3;
2020-08-21;0;36.7;30.9;28.6;61.8;40;1.3;
2020-08-22;0;31.2;26.6;23;64.8;52;2;
2020-08-23;0;31.9;26.4;23.2;70.3;53;1.7;
2020-08-24;0;32.8;27.8;23.6;66.5;51;1;
2020-08-25;0;32.9;28.9;26;68.8;57;1.3;
2020-08-26;.1;35.4;29.8;25.7;64;51;.7;
2020-08-27;0;36.5;30.3;26;62.3;48;.7;
2020-08-28;0;34.2;29;26.6;68.8;60;1;
2020-08-29;.2;34.5;26.7;24;83;57;.3;
2020-08-30;26;32.2;26.6;23.9;78.3;60;.7;
2020-08-31;0;35.1;28.8;24.2;68;56;.7;
2020-09-01;0;32.3;28;25.3;69.8;51;1.3;
2020-09-02;1.3;34.6;30.1;25.2;61.8;50;1.7;
2020-09-03;0;35.7;29.6;27.1;63.3;50;1;
2020-09-04;0;36.1;29.9;26;60.5;47;1.3;
2020-09-05;0;36.3;30.7;25.5;49.8;40;1;
2020-09-06;0;37.2;31.5;26.6;49.8;37;1;
2020-09-07;0;37.2;31.2;27.1;57;37;.7;
2020-09-08;0;35.3;30.5;26.2;66.5;49;1;
2020-09-09;0;36;29.2;26.1;66;52;.7;
2020-09-10;3.4;33.5;28.1;25;85.3;59;.7;
2020-09-11;.6;33.1;27.7;25.3;80;64;1.7;
2020-09-12;3.4;35.5;30.5;25.6;61;50;1.7;
2020-09-13;0;35.1;29.3;27.5;74;57;1;
2020-09-14;.3;35.5;30.7;26;66;51;.7;
2020-09-15;0;36;29.5;27.3;74.5;56;1.7;
2020-09-16;0;35.1;29.1;25.8;71;53;1.3;
2020-09-17;0;35.8;29.6;25.7;64.5;50;1.3;
2020-09-18;0;35.3;30.1;25.8;61.3;49;.7;
2020-09-19;0;37;31.8;27;54.8;46;1;
2020-09-20;0;38;32.3;27.6;52.3;47;.7;
2020-09-21;1.2;34.6;30.2;27.9;64;53;1.7;
2020-09-22;.5;35.7;29.3;26.4;73;56;1;
2020-09-23;0;35.6;29.8;26.7;62.8;51;1.3;
2020-09-24;0;36.7;30.7;25.8;61;41;.3;
2020-09-25;27.8;32.1;26.9;23.3;80.5;66;1;
2020-09-26;51;28.5;24.8;22.8;89.8;79;.3;
2020-09-27;28;34.8;27.9;22.7;71.3;53;1;
2020-09-28;0;35.7;28.7;25.2;64;46;.3;
2020-09-29;2.7;30.4;26.6;23.2;82.5;70;1;
2020-09-30;3;35.3;29.4;23.5;68.8;52;.7;
2020-10-01;0;33.8;29.1;26.6;72;62;1.3;
2020-10-02;1.4;33.9;28.3;24.4;70.8;56;.3;
2020-10-03;0;34.7;29.5;26.4;71;53;.3;
2020-10-04;0;33.3;27.9;23.2;77.3;64;1;
2020-10-05;8.6;33.7;27.6;22.9;74.3;63;1.3;
2020-10-06;11;31.5;25.8;21.3;80;65;.7;
2020-10-07;0;33.1;28.7;23.1;69.8;63;1;
2020-10-08;0;33.7;29.5;26.4;71.8;62;.3;
2020-10-09;0;34.8;28;24.1;84.8;72;1;
2020-10-10;25.4;34;27.8;24;77.5;74;.3;
2020-10-11;.3;34;28;24.1;78;76;.7;
2020-10-12;4.3;34.2;29;25.4;68.5;55;1;
2020-10-13;0;34.8;29.4;26.3;69;49;.7;
2020-10-14;0;33.2;27.9;25.4;79.5;73;0;
2020-10-15;1.1;33.7;28.3;25.3;68;58;1;
2020-10-16;0;35;30.2;25.8;62;49;.7;
2020-10-17;0;34.5;29.7;27.2;71;57;.7;
2020-10-18;1;32.7;28.7;26.2;74.8;64;.3;
2020-10-19;5.6;31.8;26.4;22.1;75.8;62;.7;
2020-10-20;.6;33.5;28.9;22.4;71.5;62;.7;
2020-10-21;0;31.7;28;26.4;80.5;70;.3;
2020-10-22;3.8;34.3;28.9;25;68.8;60;0;
2020-10-23;.2;30.8;27;23.4;83.8;71;1;
2020-10-24;16.4;29.6;26.4;23.4;86;74;1;
2020-10-25;13.8;32.5;28;24.1;77;66;1.3;
2020-10-26;0;34.2;28.7;25.2;76.8;54;0;
2020-10-27;19.4;32.7;27.4;25.2;88;81;.7;
2020-10-28;3.4;33.8;28.2;24.6;77.3;61;1;
2020-10-29;0;34.1;27.9;25.8;77.8;59;.7;
2020-10-30;5.6;30.7;27.6;25.4;82.5;81;.7;
2020-10-31;0;34.1;29.5;25.6;69.3;59;.7;
2020-11-01;45.4;32.3;26.9;23.8;78.8;null;.3;
2020-11-02;0;34.6;29.2;24.1;65;null;1;
2020-11-03;0;35.7;30.7;26;63.3;null;.7;
2020-11-04;31.2;33;27.6;24.2;76.5;null;.7;
2020-11-05;.8;32.5;27.7;24.6;81;null;1.3;
2020-11-06;0;34.4;28.8;24.7;71;null;1;
2020-11-07;0;34.1;29.6;26.1;73;null;1.3;
2020-11-08;87.1;33;28.4;25.1;78.3;null;.7;
2020-11-09;15.6;33;28.6;25;83.3;null;0;
2020-11-10;0;34.5;29.1;26.1;76.8;null;.7;
2020-11-11;3.8;34.6;29;26.2;72.5;null;.7;
2020-11-12;0;33.7;28.9;26.3;75.5;null;.3;
2020-11-13;7.9;32.2;28;25;73;null;1;
2020-11-14;0;33.3;28.6;25.8;84;null;.7;
2020-11-15;40.6;33.5;28;24.4;82.8;null;0;
2020-11-16;0;32.6;28.3;25.1;75.5;null;.7;
2020-11-17;1.6;32.4;27.1;25.6;86.5;null;.3;
2020-11-18;47.1;30.4;27.4;25.4;76;51;.8;
2020-11-19;0;32.6;28.7;25.8;75.8;null;.3;
2020-11-20;0;35.6;30.4;26.3;64;null;1;
2020-11-21;41.1;31.3;26.8;24.7;89.3;null;.7;
2020-11-22;6.3;32.8;28;25.1;78;null;1;
2020-11-23;0;32.5;27.9;25.7;82;null;.3;
2020-11-24;58.3;27.7;25.7;24.5;94.3;null;.3;
2020-11-25;54.8;29.7;26.5;23.4;82;null;1.3;
2020-11-26;3.6;31.8;26.7;23.8;84;null;.7;
2020-11-27;10.6;32.2;27.4;25.4;78.5;null;.7;
2020-11-28;0;32.9;28.6;25.4;73.8;null;1;
2020-11-29;0;31;26.3;24;89.3;null;.3;
2020-11-30;13.8;29.6;24.9;23;93;null;.7;
2020-12-01;18.4;33.3;28;23;73.8;63;.3;
2020-12-02;0;34.2;28.8;24.3;70.5;60;1;
2020-12-03;1.1;32.7;27.9;26;84.3;74;0;
2020-12-04;6.7;33.6;28.7;25.9;71.5;54;1;
2020-12-05;0;34.5;29.9;26.6;66.3;51;.7;
2020-12-06;0;34.1;29.3;26.8;77.8;67;.7;
2020-12-07;78.1;29.5;24.9;23;90.8;78;0;
2020-12-08;7;33;26.4;23.4;88.3;73;.7;
2020-12-09;15.8;32.3;27.4;24;87.3;79;.7;
2020-12-10;37.9;31.7;27.3;24.3;80.8;72;1;
2020-12-11;.2;30.6;27.1;24.2;76.8;62;.7;
2020-12-12;3;33.7;29.1;24.2;66.5;50;.7;
2020-12-13;0;34;29.4;26;71;58;.3;
2020-12-14;0;32.4;27.8;26.3;83.8;76;1;
2020-12-15;30.2;27.3;24.5;22.4;82.8;71;1.3;
2020-12-16;3;31.9;27;22.5;74;65;1.3;
2020-12-17;0;32.5;28;25.6;75.5;60;.7;
2020-12-18;0;30.1;26.7;25.3;88.3;80;1;
2020-12-19;8.6;32.4;26.5;24.3;91.3;85;1;
2020-12-20;8.4;33;27.6;25.2;81.3;64;.3;
2020-12-21;3.4;32.3;27.7;25.6;90.8;85;.3;
2020-12-22;21.2;32.8;28.3;24.7;79.5;65;.7;
2020-12-23;0;35.4;28.2;25.9;78.8;51;.3;
2020-12-24;1.3;32.8;27.5;24.8;83.3;67;1.3;
2020-12-25;4.6;32.3;26.5;24.6;87.3;69;.7;
2020-12-26;31.4;32.7;26.9;24;80.3;69;1;
2020-12-27;.5;31.9;27.7;24.8;76.5;62;1.3;
2020-12-28;0;32.2;27.2;25.3;78.3;67;1.3;
2020-12-29;.5;31.9;26.4;24.6;84.3;72;1.3;
2020-12-30;110.5;31.1;26.2;23.1;80;89;.5;
2020-12-31;.1;32.5;27.9;24.2;77;76;1;
2021-01-01;0;33;28.8;25.6;75;74;0;
2021-01-02;0;34.6;29;26.2;80;67;0;
2021-01-03;null;null;null;null;null;80;null;
2021-01-04;10.1;30.5;26.4;24;88;86;.5;
2021-01-05;6.8;32.7;26.3;24.2;93;87;1;
2021-01-06;8.7;32;27.6;23.6;75;61;1;
2021-01-07;9.1;30.3;26.2;24.4;90.5;77;.7;
2021-01-08;1.6;33;27.2;25.1;84.3;69;1.3;
2021-01-09;53;31.1;25.4;22.7;86.3;73;.7;
2021-01-10;6.3;26.7;24.5;22.4;91.8;88;.3;
2021-01-11;22.2;30.8;26.3;22;83.5;73;.3;
2021-01-12;0;30.3;26.8;24.8;86;79;.3;
2021-01-13;0;31.8;27;25.6;85;72;.7;
2021-01-14;12;null;null;25.6;null;88;.5;
2021-01-15;32.8;null;null;24.6;null;90;1;
2021-01-16;null;null;null;null;null;null;null;
2021-01-17;null;null;null;null;null;null;null;
2021-01-18;null;null;null;null;null;null;null;
2021-01-19;null;null;null;null;null;null;null;
2021-01-20;null;null;null;null;null;null;null;
2021-01-21;1.2;null;null;23.5;null;95;1;
2021-01-22;null;null;null;null;null;null;null;
2021-01-23;null;null;null;null;null;null;null;
2021-01-24;null;null;null;null;null;null;null;
2021-01-25;null;null;null;null;null;null;null;
2021-01-26;null;null;null;null;null;null;null;
2021-01-27;null;null;null;null;null;null;null;
